Status,Facility,Facility_ward,Facility_constituency,Facility_subcounty,Facility_county,Name,Code,year
fully-functional,Kariobangi South Clinic,kariobangi south,embakasi west,embakasi west,nairobi,City Carton B Community Health Unit,701867,2018
fully-functional,Riruta Health Centre,kawangware,dagoretti north,dagoretti north,nairobi,Congo Community Health Unit,701866,2018
fully-functional,Kaloleni Dispensary,makongeni,makadara,makadara,nairobi,Rounder Community Health Unit,701865,2018
fully-functional,Ruai Health Centre,ruai,kasarani,kasarani,nairobi,Kamulu Community Health Unit,701864,2018
fully-functional,Ruai Health Centre,ruai,kasarani,kasarani,nairobi,Ruai Centre Community Health Unit,701862,2018
fully-functional,Riruta Health Centre,kawangware,dagoretti north,dagoretti north,nairobi,Kamitha Community Health Unit,701861,2018
fully-functional,Kariobangi South Clinic,kariobangi south,embakasi west,embakasi west,nairobi,City Carton A Community Health Unit,701860,2016
fully-functional,Nairobi West Men's Prison Dispensary,nairobi west,langata,langata,nairobi,Upendo A Community Health Unit,701859,2011
fully-functional,Soweto Kayole PHC Health Centre,lower savannah,embakasi east,embakasi east,nairobi,Gitau Community Health Unit,701856,2018
fully-functional,Soweto Kayole PHC Health Centre,lower savannah,embakasi east,embakasi east,nairobi,Kibagare Community Health Unit,701855,2018
fully-functional,Soweto Kayole PHC Health Centre,lower savannah,embakasi east,embakasi east,nairobi,Patanisho Community Health Unit,701854,2018
fully-functional,Riruta Health Centre,kawangware,dagoretti north,dagoretti north,nairobi,Amboseli A Community Health Unit,701853,2018
fully-functional,Kaloleni Dispensary,makongeni,makadara,makadara,nairobi,Kadingwa Community Health Unit,701852,2018
fully-functional,Soweto Kayole PHC Health Centre,lower savannah,embakasi east,embakasi east,nairobi,Shauri Yako Community Health Unit,701851,2018
fully-functional,Soweto Kayole PHC Health Centre,lower savannah,embakasi east,embakasi east,nairobi,Muthaiga Community Health Unit,701850,2018
fully-functional,Kariobangi South Clinic,kariobangi south,embakasi west,embakasi west,nairobi,Kcc Group A Community Health Unit,701849,2016
fully-functional,Njiru Health Centre,njiru,kasarani,kasarani,nairobi,Maili Saba B Community Health Unit,701848,2018
fully-functional,Ndori Health Centre,east asembo,rarieda,rarieda,siaya,North Ramba B Community Health Unit,701846,2009
fully-functional,Mulaha Dispensary,siaya township,alego usonga,alego usonga,siaya,Nyandiwa Community Health Unit,701844,2011
fully-functional,Nyagoko Dispensary,west asembo,rarieda,rarieda,siaya,Nyagoko East Community Health Unit,701843,2010
fully-functional,Madiany Sub County Hospital,south uyoma,rarieda,rarieda,siaya,Ndigwa Lower Community Health Unit,701842,2008
fully-functional,Kadenge Ratuoro Health Centre,central alego,alego usonga,alego usonga,siaya,Kadenge Community Health Unit,701840,2011
fully-functional,Got Koyembe Dispensary,south east alego,alego usonga,alego usonga,siaya,Mur Ngiya Community Health Unit,701839,2011
fully-functional,Nduru Dispensary,south east alego,alego usonga,alego usonga,siaya,Masumbi Community Health Unit,701838,2011
fully-functional,Lieta Health Centre (Rarieda),south uyoma,rarieda,rarieda,siaya,Lieta Lower Community Health Unit,701837,2009
fully-functional,Kagwa Health Centre,west uyoma,rarieda,rarieda,siaya,Kagwa Upper Community Health Unit,701835,2011
fully-functional,Naya Health Centre,south uyoma,rarieda,rarieda,siaya,Naya Lower Community Health Unit,701834,2008
fully-functional,Gongo Health Centre,central gem,gem,gem,siaya,Gongo Community Health Unit,701833,2009
fully-functional,Lidha Dispensary,south gem,gem,gem,siaya,Kaudha West Community Health Unit,701832,2011
fully-functional,Nyawara Health Centre,central gem,gem,gem,siaya,Nyawara Community Health Unit,701831,2006
fully-functional,Lidha Dispensary,south gem,gem,gem,siaya,Kaudha East Community Health Unit,701830,2011
fully-functional,Bar Sauri Health Centre,yala township,gem,gem,siaya,Sauri Community Health Unit,701829,2009
fully-functional,Masogo Dispensary (Gem),central gem,gem,gem,siaya,Siriwo Community Health Unit,701828,2011
fully-functional,Marenyo Health Centre,east gem,gem,gem,siaya,Jina Community Health Unit,701827,2011
fully-functional,Oding Dispensary,east gem,gem,gem,siaya,Uranga Community Health Unit,701826,2006
fully-functional,Masogo Dispensary (Gem),central gem,gem,gem,siaya,Nyandiwa Community Health Unit,701825,2011
fully-functional,Olengo Dispensary,central gem,gem,gem,siaya,Kagilo Community Health Unit,701824,2011
fully-functional,Mahaya Health Centre (Rarieda),west asembo,rarieda,rarieda,siaya,Mahaya Community Health Unit,701823,2008
fully-functional,Kagwa Health Centre,west uyoma,rarieda,rarieda,siaya,Kagwa Lower Community Health Unit,701822,2011
fully-functional,Nyambari Geke Dispensary,magombo,kitutu masaba,manga,nyamira,Nyambaria Geke Community Health Unit,701821,2012
fully-functional,Magombo Community Dispensary (Manga),magombo,kitutu masaba,manga,nyamira,Magombo Community Health Unit,701820,2015
fully-functional,Nyangena Sub District Hospital (Manga),kamera,kitutu masaba,manga,nyamira,Nyangena Community Health Unit,701818,2010
fully-functional,Nyangena Sub District Hospital (Manga),kamera,kitutu masaba,manga,nyamira,Nyachichi Community Health Unit,701817,2010
fully-functional,Nyangena Sub District Hospital (Manga),kamera,kitutu masaba,manga,nyamira,Irianyi Community Health Unit,701816,2010
fully-functional,Amaiga Dispensary (Manga),kamera,kitutu masaba,manga,nyamira,Kiomakondo Community Health Unit,701815,2010
fully-functional,Jericho Health Centre,harambee,makadara,makadara,nairobi,Lumumba Community Health Unit,701814,2011
fully-functional,Makadara Health Centre,maringo/hamza,makadara,makadara,nairobi,Hamza Community Health Unit,701813,2011
fully-functional,Kaloleni Dispensary,makongeni,makadara,makadara,nairobi,Mbotela Community Health Unit,701812,2011
fully-functional,Lungalunga Health Centre,viwandani,makadara,makadara,nairobi,Paradise Community Health Unit,701810,2011
fully-functional,Lungalunga Health Centre,viwandani,makadara,makadara,nairobi,Sinai Community Health Unit,701809,2011
fully-functional,Lungalunga Health Centre,viwandani,makadara,makadara,nairobi,Jamaica Community Health Unit,701808,2011
fully-functional,Lungalunga Health Centre,viwandani,makadara,makadara,nairobi,Milimani Community Health Unit,701807,2011
fully-functional,Lungalunga Health Centre,viwandani,makadara,makadara,nairobi,Ridon Community Health Unit,701806,2011
fully-functional,Lungalunga Health Centre,viwandani,makadara,makadara,nairobi,Kingstone Community Health Unit,701805,2011
fully-functional,Kombeni Dispensary,ruruma,rabai,rabai,kilifi,Kombeni Community Health Unit,701793,2017
fully-functional,Chilodi CrossFit Health Centre,ruruma,rabai,rabai,kilifi,Jimba Community Health Unit,701792,2018
fully-functional,Itiati Dispensary,ruguru,mathira,mathira west,nyeri,Gathuini Community Health Unit,701791,2016
fully-functional,Itiati Dispensary,ruguru,mathira,mathira west,nyeri,Itiati Community Health Unit,701789,2013
fully-functional,Itiati Dispensary,ruguru,mathira,mathira west,nyeri,Kiawarigi Community Health Unit,701788,2016
fully-functional,Itiati Dispensary,ruguru,mathira,mathira west,nyeri,Kihuro Community Health Unit,701787,2016
fully-functional,Itiati Dispensary,ruguru,mathira,mathira west,nyeri,Ichuga Community Health Unit,701786,2016
semi-functional,Marakusi Dispensary,lugari,lugari,lugari,kakamega,Luanda Lugari Community Health Unit,701763,2017
fully-functional,Gatondo Dispensary (Nyeri North),iriaini,mathira,mathira east,nyeri,Thigingi Community Health Unit,701762,2014
fully-functional,Kiarithaini Dispensary,iriaini,mathira,mathira east,nyeri,Kairia Community Health Unit,701761,2014
fully-functional,Kiarithaini Dispensary,iriaini,mathira,mathira east,nyeri,Kiamwangi Community Health Unit,701760,2014
fully-functional,Githima Disp,konyu,mathira,mathira east,nyeri,Baricho Community Health Unit,701759,2014
fully-functional,Githima Disp,konyu,mathira,mathira east,nyeri,Githima Community Health Unit,701758,2014
fully-functional,Karatina District Hospital,karatina town,mathira,mathira east,nyeri,Mathaithi Community Health Unit,701754,2014
fully-functional,Karatina District Hospital,karatina town,mathira,mathira east,nyeri,Commercial Community Health Unit,701753,2014
fully-functional,Karatina District Hospital,karatina town,mathira,mathira east,nyeri,Jambo Community Health Unit,701752,2014
fully-functional,Ishiara Sub-District Hospital,evurore,mbeere north,mbeere north,embu,Ishiara Community Health Unit,701751,2017
semi-functional,Kirogine Dispensary,nkuene,south imenti,imenti south,meru,Kirogine Community Health Unit,701750,2018
fully-functional,Salawa Health Centre,kabarnet,baringo central,baringo central,baringo,Salawa Community Health Unit,701737,2018
fully-functional,Seretunin Health Centre,ewalel/chapchap,baringo central,baringo central,baringo,Seretunin Community Health Unit,701736,2018
semi-functional,Oldonyo Nyokie Dispensary,magadi,kajiado west,kajiado west,kajiado,Oldonyonyokie Community Health Unit,701735,2018
fully-functional,Kejiriet Dispensary,soin,sigowet/soin,sigowet/soin,kericho,Kejiriet Community Health Unit,701734,2015
semi-functional,Kapsorok Dispenasry,soliat,sigowet/soin,sigowet/soin,kericho,Kapsorok Community Health Unit,701733,2016
fully-functional,Indangalasia Dispensary,koyonzo,matungu,matungu,kakamega,Indangalasia A Community Health Unit,701732,2015
fully-functional,Khalaba Health Centre,khalaba,matungu,matungu,kakamega,Khalaba B Community Health Unit,701731,2015
fully-functional,Khalaba Health Centre,khalaba,matungu,matungu,kakamega,Khalaba A Community Health Unit,701730,2015
fully-functional,Khalaba Health Centre,khalaba,matungu,matungu,kakamega,Musamba C Community Health Unit,701729,2015
fully-functional,Khalaba Health Centre,khalaba,matungu,matungu,kakamega,Musamba B Community Health Unit,701728,2015
fully-functional,Karerema Dispensary,evurore,mbeere north,mbeere north,embu,Thambu Community Health Unit,701727,2017
fully-functional,Kiambere Dam Dispensary,muminji,mbeere north,mbeere north,embu,Cieria Community Health Unit,701726,2017
fully-functional,Mbeere District Hospital,nthawa,mbeere north,mbeere north,embu,Thura Community Health Unit,701725,2017
fully-functional,Kirathe Dispensary,mavuria,mbeere south,mbeere south,embu,Ntharawe Community Health Unit,701724,2013
fully-functional,Kanyangi Dispensary,evurore,mbeere north,mbeere north,embu,Ngura Community Health Unit,701723,2017
fully-functional,Kiogogo Dispensary,evurore,mbeere north,mbeere north,embu,Ngoce Community Health Unit,701722,2017
fully-functional,Muthanthara Dispensary,evurore,mbeere north,mbeere north,embu,Muthanthara Community Health Unit,701721,2017
fully-functional,Kirie Dispensary,muminji,mbeere north,mbeere north,embu,Kirie Community Health Unit,701720,2017
semi-functional,Irondi Dispensary,birongo,nyaribari chache,nyaribari chache,kisii,Irondi Community Health Unit,701719,2012
fully-functional,Machang'a Dispensary,mavuria,mbeere south,mbeere south,embu,Kombo Munyiri Community Health Unit,701718,2013
semi-functional,Gacabari Dispensary,kiambere,mbeere south,mbeere south,embu,Gacabari Community Health Unit,701717,2013
fully-functional,Makima Dispensary,makima,mbeere south,mbeere south,embu,Makima Community Health Unit,701716,2009
fully-functional,Kiamuringa Dispensary,mbeti south,mbeere south,mbeere south,embu,Kamuringa Community Health Unit,701715,2013
fully-functional,Kiritiri Medical Healthcare,mavuria,mbeere south,mbeere south,embu,Nyangwa Community Health Unit,701714,2013
fully-functional,Gotani Dispensary,kayafungo,kaloleni,kaloleni,kilifi,Mrimani Community Health Unity,701713,2017
fully-functional,Gotani Dispensary,kayafungo,kaloleni,kaloleni,kilifi,Gotani Community Health Unit,701712,2017
fully-functional,Kilala Health Centre,ukia,kaiti,kaiti,makueni,Kilala Community Health Unit,701711,2015
semi-functional,Kavatanzou Dispensary,ilima,kaiti,kaiti,makueni,Kavatanzou Community Health Unit,701710,2013
semi-functional,Daba (AIC) Dispensary,wayu,galole,galole,tana river,Daba Community Health Unit,701709,2017
semi-functional,Chifiri Dispensary (LATIF),wayu,galole,galole,tana river,Hakoka Community Health Unit,701708,2017
semi-functional,Chifiri Dispensary (LATIF),wayu,galole,galole,tana river,Chifiri Community Health Unit,701707,2017
semi-functional,Waldena Dispensary,wayu,galole,galole,tana river,Waldena Community Health Unit,701706,2017
semi-functional,Wayu Boru,wayu,galole,galole,tana river,Wayu Community Health Unit,701705,2017
semi-functional,Bura Nomadic,wayu,galole,galole,tana river,Kalkacha Community Health Unit,701704,2017
semi-functional,Majengo Dispensary (Tana River),kinakomba,galole,galole,tana river,Jamhuri Community Health Unit,701703,2017
semi-functional,Makere Dispensary,chewani,galole,galole,tana river,Makere Community Health Unit,701702,2017
fully-functional,Kathanje Dispensary,muminji,mbeere north,mbeere north,embu,Gangara Community Health Unit,701695,2017
fully-functional,Mumbuni Dispensary,migwani,mwingi west,mwingi west,kitui,Katalwa/Mumbuni Community Health Unit,701694,2017
fully-functional,Nzalae Dispensary (Nguutani),nguutani,mwingi west,mwingi west,kitui,Nzalae/Kakululo Community Health Unit,701693,2017
fully-functional,Ruanda Dispensary,kapkateny,mt. elgon,cheptais,bungoma,Chongeywo Health Community Health Unit,701692,2012
fully-functional,Ruanda Dispensary,kapkateny,mt. elgon,cheptais,bungoma,Kapkurongo Health Community Health Unit,701691,2013
fully-functional,Ruanda Dispensary,kapkateny,mt. elgon,cheptais,bungoma,Korgotuny Community Health Unit,701690,2014
fully-functional,Ruanda Dispensary,kapkateny,mt. elgon,cheptais,bungoma,Chepkurkur South Community Health Unit,701689,2014
fully-functional,Ruanda Dispensary,kapkateny,mt. elgon,cheptais,bungoma,Chepkurkur North Community Health Unit,701688,2014
fully-functional,Kubura Dispensary,chepyuk,mt. elgon,cheptais,bungoma,Kubura Community Health Unit,701687,2014
fully-functional,Kopsiro Model Health Centre,chepyuk,mt. elgon,cheptais,bungoma,Emia Community Health Unit,701686,2012
fully-functional,Ruanda Dispensary,kapkateny,mt. elgon,cheptais,bungoma,Masaek Community Health Unit,701685,2013
fully-functional,Kopsiro Model Health Centre,chepyuk,mt. elgon,cheptais,bungoma,Kaimugul South Community Health Unit,701684,2014
fully-functional,Kopsiro Model Health Centre,chepyuk,mt. elgon,cheptais,bungoma,Kaimugul North Community Health Unit,701683,2014
fully-functional,Kopsiro Model Health Centre,chepyuk,mt. elgon,cheptais,bungoma,Toywandet Community Health Unit,701682,2014
fully-functional,Kapkateny Dispensary,kapkateny,mt. elgon,cheptais,bungoma,Cheptonon Community Health Unit,701681,2012
fully-functional,Chesikaki Dispensary,chesikaki,mt. elgon,cheptais,bungoma,Chemondi South Community Health Unit,701680,2015
fully-functional,Chesikaki Dispensary,chesikaki,mt. elgon,cheptais,bungoma,Chemondi North Community Health Unit,701679,2015
fully-functional,Tuikut Dispensary,chesikaki,mt. elgon,cheptais,bungoma,Sasur Community Health Unit,701678,2012
fully-functional,Marigo Dispensary,chesikaki,mt. elgon,cheptais,bungoma,Marigo Community Health Unit,701677,2016
fully-functional,Kapkoto Dispensary,chesikaki,mt. elgon,cheptais,bungoma,Toroso Community Health Unit,701676,2012
fully-functional,Cheptais Sub County Hospital,cheptais,mt. elgon,cheptais,bungoma,Ngachi Town Community Health Unit,701675,2015
fully-functional,Cheptais Sub County Hospital,cheptais,mt. elgon,cheptais,bungoma,Ngachi Community Health Unit,701674,2012
